Date,SPX,NDAQ,AAPL,MSFT,NFLX,NVDA
16/08/2022,4290.459961,61.59977682,170.5113392,285.2894108,247.1600037,18.8958006
17/08/2022,4280.399902,61.49372646,170.5014605,283.6919474,241.1799927,18.49930555
18/08/2022,4273.129883,62.1492859,171.4686157,284.1324868,241.9600067,18.27758712
19/08/2022,4266.310059,61.16916207,170.758051,282.8694454,240.9499969,18.38245474
22/08/2022,4195.080078,59.81306338,167.4618943,276.1917493,232.5500031,17.46762496
23/08/2022,4133.089844,59.18643089,164.8861553,270.6694641,226.4600067,16.96726567
24/08/2022,4126.549805,59.27319993,165.1229966,269.6610695,225.6600037,16.990236
25/08/2022,4153.259766,59.8869824,166.5638526,271.5409455,230.2400055,16.82245068
26/08/2022,4198.740234,60.16655339,168.3303593,273.254355,233.6300049,17.83415575
29/08/2022,4034.580078,58.15168222,159.0340108,260.3005957,221.9299927,15.99950814
30/08/2022,4041.25,57.99743254,160.0011616,261.1034903,226.6600037,15.93958383
31/08/2022,4000.669922,57.74677411,158.2050787,259.8502102,227,15.3643198
01/09/2022,3936.72998,56.90804818,154.5832351,253.4663093,220.7200012,14.19082371
02/09/2022,3994.659912,58.23844534,157.6523978,256.2372032,231.0299988,14.08196292
06/09/2022,3930.889893,57.60216995,154.4154753,250.8520254,225.5899963,13.71343537
07/09/2022,3909.429932,58.47945768,152.787155,249.3833247,220.2100067,13.54967362
08/09/2022,3959.939941,59.79056897,152.6095293,252.1346842,224.1600037,13.44577787
09/09/2022,4022.939941,60.83174029,153.4286039,255.0623059,229.6199951,14.14309114
12/09/2022,4083.669922,61.20772716,157.4945126,260.2320581,233.6100006,14.35488518
13/09/2022,4037.120117,60.61001688,157.8004344,253.4369223,226.5,13.78844148
14/09/2022,3940.72998,60.0701464,152.7575298,248.2377457,219.8200073,13.24097939
15/09/2022,3932.409912,59.77119447,152.6193698,244.5562193,230.4700012,13.00221386
16/09/2022,3880.949951,59.03614732,149.2245656,239.1612497,231.2200012,12.72948054
19/09/2022,3849.909912,58.5235416,147.3495003,237.4086217,245.0500031,12.99921624
20/09/2022,3875.22998,58.38813865,151.3857999,237.0169652,240.3699951,13.20201666
21/09/2022,3871.399902,57.74980304,155.2740467,239.1710534,242.6699982,13.20002121
22/09/2022,3782.360107,56.36675231,150.3792081,232.9046406,235.3500061,13.05716007
23/09/2022,3727.139893,55.22549069,149.2048341,234.5397923,235.1399994,12.40779677
26/09/2022,3682.719971,55.03205899,147.6949032,232.1017486,225.6000061,12.47872933
27/09/2022,3686.439941,55.13844191,150.7344464,234.9705684,228.6300049,12.49471395
28/09/2022,3651.939941,55.37056434,145.7014331,231.8667867,229.6900024,12.39780884
29/09/2022,3687.01001,56.05725894,144.1816392,233.9033272,241.6100006,12.43577112
30/09/2022,3633.47998,55.40924619,139.4249518,233.3158785,237,12.07512433
03/10/2022,3609.780029,55.0997578,136.3952422,230.49598,237.8500061,12.33487031
04/10/2022,3726.459961,57.27588644,143.1256982,239.9739196,244.8399963,12.86634701
05/10/2022,3753.25,57.49834279,142.1782989,240.855123,238.7599945,12.8983145
06/10/2022,3771.969971,57.74013471,143.8954621,242.7546151,236.6799927,13.20701341
07/10/2022,3706.73999,57.04377501,140.6683767,235.8713998,235.7700043,12.49271495
10/10/2022,3647.51001,56.02824658,138.5762177,228.1852498,225.6399994,12.02517309
11/10/2022,3595.860107,55.69940546,138.0630697,222.868602,226.0500031,11.54964138
12/10/2022,3590.830078,56.23135293,137.3031798,220.6949282,214.3000031,11.5676266
13/10/2022,3520.370117,54.5871517,133.2175311,215.2608136,212.6900024,10.96022115
14/10/2022,3690.409912,56.06692996,142.4151482,230.6232957,237.8000031,12.04515451
17/10/2022,3638.649902,53.64900364,139.2176985,230.8974501,234.4100037,11.50668536
18/10/2022,3746.26001,55.94119386,143.5796616,238.1625768,249.8000031,12.33187258
19/10/2022,3703.110107,55.09975564,139.829564,232.0919481,265,11.86732977
20/10/2022,3689.050049,54.34535903,141.1420805,230.8484777,272.7799988,12.10109944
21/10/2022,3657.100098,54.99336298,140.9940384,229.839995,268.9500122,12.08611588
24/10/2022,3762.01001,56.13463676,145.2573358,238.6716825,290.230011,12.49571204
25/10/2022,3799.439941,57.2081951,148.1192499,242.0986216,286.9500122,12.68153097
26/10/2022,3825.969971,58.68796623,148.9778531,226.344501,290.0400085,12.8563574
27/10/2022,3834.689941,58.40748036,146.1257798,226.2172124,298.3299866,13.61660889
28/10/2022,3808.26001,58.82336608,146.2540636,221.5174247,297.7000122,13.09112645
31/10/2022,3881.850098,59.96462788,151.1489546,228.8804191,295.1300049,13.76446295
01/11/2022,3901.790039,60.51591763,153.0437302,229.7029061,296.1700134,13.79743188
02/11/2022,3852.899902,59.78087112,146.9942291,224.6701865,286.3999939,13.83639231
03/11/2022,3733.25,58.28175204,140.1946801,215.4957699,271.25,13.03018794
04/11/2022,3766.97998,59.92594403,140.4569019,213.008792,272.019989,13.97226059
07/11/2022,3780.709961,60.05167335,135.5341543,217.3561386,261.0599976,14.21402282
08/11/2022,3817.02002,60.79639787,138.7962274,223.9260644,259.9200134,14.78645897
09/11/2022,3810.939941,62.39223004,136.9081848,222.6238171,259.6600037,14.14808494
10/11/2022,3859.889893,63.107939,139.6166791,230.5155569,265.9899902,14.78546104
11/11/2022,3963.719971,64.3459216,144.1440508,237.9177736,274.4700012,15.79147024
14/11/2022,3977.969971,63.89134946,147.2578319,236.9386302,290,16.20206768
15/11/2022,4006.409912,64.52001153,150.4705044,240.5320284,309.2000122,16.7055686
16/11/2022,3976.820068,62.73073924,147.4159987,238.3918853,309.9400024,16.14612139
17/11/2022,3919.26001,62.72105818,144.7470297,233.4726257,294.7200012,15.69956194
18/11/2022,3966.389893,63.340058,150.5594591,239.098806,297.3299866,15.95031474
21/11/2022,3956.22998,63.40776567,148.4341823,237.0565043,291,15.1321193
22/11/2022,3965.51001,63.98806015,146.427522,239.1773765,284.9899902,15.312941
23/11/2022,4000.300049,64.2685468,147.7323338,240.6698507,285.9100037,16.08218543
25/11/2022,4023.340088,64.92622434,146.6054131,242.829982,289,16.30197388
28/11/2022,4005.360107,64.61671002,143.4718787,241.6223053,284,16.01025486
29/11/2022,3964.189941,63.97839616,142.6316525,237.0270497,282.5,15.81145321
30/11/2022,3957.179932,64.10411354,139.7748396,236.2121146,281.3699951,15.68559195
01/12/2022,4087.139893,66.51326352,146.5065814,249.2711411,303.9899902,16.98664631
02/12/2022,4040.169922,65.70814564,144.2824472,245.2945303,310.4899902,16.64689573
05/12/2022,4052.02002,66.68785849,146.071645,247.4448733,316.4599915,16.6668791
06/12/2022,3996.629883,65.80514441,145.3796935,246.2764137,311,16.51798646
07/12/2022,3933.280029,64.89335366,140.5557627,240.394911,306.5,15.76053828
08/12/2022,3947.790039,63.05034271,140.7238072,240.4047269,309.1099854,16.26117583
09/12/2022,3954.169922,61.93483007,140.704047,240.2672695,321.4500122,17.14752849
12/12/2022,3939.290039,61.18792626,141.05988,242.9674251,320,17.02461771
13/12/2022,4069.379883,64.15614158,147.7817458,256.9495113,328,18.51753255
14/12/2022,4015.540039,63.16674296,143.6794602,252.4721198,318.9700012,17.97392602
15/12/2022,3958.370117,60.98422965,139.4881526,249.1238765,302.1199951,17.13353743
16/12/2022,3890.909912,59.19941401,135.1189565,244.047523,288.7600098,16.85174244
19/12/2022,3853.790039,58.6077138,133.5571467,240.4243701,289.730011,16.5599533
20/12/2022,3810.469971,58.64651334,129.8799198,235.0632517,281.2399902,16.05232239
21/12/2022,3839.48999,58.63681681,131.4516064,237.3117961,289.9899902,16.10228633
22/12/2022,3853.26001,59.30611411,132.8058955,236.8895931,298.0899963,16.08230167
23/12/2022,3815.110107,59.07331811,129.4152686,231.8328617,296.1799927,15.18495619
27/12/2022,3843.340088,59.4904211,129.8700125,234.3759816,293.1900024,15.06304222
28/12/2022,3829.560059,59.38371755,128.1796615,232.5987742,281.9200134,13.91687876
29/12/2022,3805.449951,59.43222332,126.5189626,231.3812146,283.1799927,14.39153307
30/12/2022,3829.060059,59.55832225,126.9341265,233.894842,285.5299988,14.32358206
03/01/2023,3853.290039,59.68441574,128.7826412,238.6766339,298.0599976,14.84020566
04/01/2023,3840.360107,60.36342431,125.4316069,228.0722622,298.2399902,14.55641242
05/01/2023,3839.73999,59.3837216,125.668849,223.0842692,307,14.48046756
06/01/2023,3823.370117,59.0733193,124.5617315,218.9603615,311.5700073,14.46348038
09/01/2023,3910.820068,60.0724251,128.970489,222.3478761,316.8299866,15.27289122
10/01/2023,3888.570068,60.6059257,128.7628787,223.6341406,311.0700073,15.49572886
11/01/2023,3932.350098,60.84843162,129.7415193,227.100183,326.5,15.82848617
12/01/2023,3977.570068,61.265527,132.3412778,230.9982808,332.5,16.08829808
13/01/2023,3960.600098,60.54772395,130.5125322,232.7067628,329.9700012,16.26617161
17/01/2023,3999.280029,61.25583202,133.280351,233.6591873,331.0799866,16.88671869
18/01/2023,4002.25,61.54683717,135.2474715,237.1939824,326.75,17.65416245
19/01/2023,3911.840088,60.30522294,132.5389762,229.5451006,322.5700073,17.02362014
20/01/2023,3909.040039,59.17031762,133.7251869,230.6055191,336.7900085,16.99863535
23/01/2023,3978.139893,60.05301977,136.5325341,236.7324833,341.7200012,18.05086944
24/01/2023,4001.73999,60.54772386,138.6973748,238.1071303,357.5299988,18.81331616
25/01/2023,3982.709961,57.18180874,139.2707006,230.2323831,360.5700073,18.89925242
26/01/2023,4036.080078,56.14390327,141.5244912,239.2362711,368.769989,19.68668077
27/01/2023,4053.719971,58.01601947,141.5146244,244.4795629,363.2000122,19.44785333
30/01/2023,4049.27002,58.66591555,143.2939094,240.0807051,358.4400024,19.93549858
31/01/2023,4020.850098,58.05481111,141.0598852,239.0399186,349.980011,19.15606662
01/02/2023,4070.070068,58.38461525,142.3153031,243.5074937,353.8599854,19.67668925
02/02/2023,4158.680176,57.94810962,147.1886324,254.1314988,365.1600037,20.98473585
03/02/2023,4136.689941,58.10331308,146.3286346,254.8384591,359.0799866,20.9847376
06/02/2023,4119.569824,58.22941613,150.8164716,252.7764674,363.6400146,20.79087799
07/02/2023,4105.350098,57.52130864,148.9086669,255.8105145,358.5100098,21.36645784
08/02/2023,4153.470215,58.00631306,152.1114147,268.2510842,360.019989,22.37072686
09/02/2023,4144.25,58.04511593,152.0125753,268.8401265,372.4100037,22.58957196
10/02/2023,4068.919922,56.84230879,147.9677914,256.7923569,359.1600037,21.6742364
13/02/2023,4096.620117,58.09361697,149.4429094,262.7916698,349.5,21.52234133
14/02/2023,4126.700195,57.75411252,150.6012216,267.7306582,357.5499878,21.56231472
15/02/2023,4119.5,56.56101028,151.5813533,264.1192933,356.6300049,22.53260981
16/02/2023,4114.75,57.10419812,151.9773387,259.8865563,355,22.116913
17/02/2023,4077.389893,56.50279821,150.8289468,255.3290923,347.9100037,21.61527708
21/02/2023,4052.350098,56.19240418,148.7004026,250.4959707,342.8500061,20.9847365
22/02/2023,4001.830078,55.25149083,147.3836545,250.1120744,337.5,20.69195158
23/02/2023,4018.600098,55.5230998,148.5914844,251.5590433,331.230011,23.42296288
24/02/2023,3973.23999,55.13509451,145.6412549,246.0467492,319.2999878,23.20811701
27/02/2023,3992.360107,55.88200253,146.2352661,248.5076018,323.8699951,23.6527931
28/02/2023,3977.189941,54.69859406,145.5818718,245.170671,323.7000122,23.35501204
01/03/2023,3963.340088,54.11659194,145.3640664,246.8341863,321.5499878,23.17514179
02/03/2023,3938.679932,53.43758505,142.9384935,242.6901031,310.9599915,22.47165633
03/03/2023,3998.02002,54.56279419,146.5619568,248.2418153,315.4500122,23.3030495
06/03/2023,4055.149902,54.65009307,152.2545193,252.4154121,317,23.87363737
07/03/2023,4048.26001,54.28149493,152.1654348,252.2874618,312.6799927,23.58685085
08/03/2023,3987.550049,53.35028531,151.2843362,250.0628687,309.2900085,23.47391455
09/03/2023,3998.659912,53.5927827,152.0268507,251.8149868,312.0799866,24.16153175
10/03/2023,3912.77002,52.28328379,148.7102984,247.1491888,297.8999939,23.39595854
13/03/2023,3835.120117,50.88646758,146.3342512,243.5268029,287.3399963,22.73932553
14/03/2023,3894.01001,51.6236802,149.7696099,252.730394,295.9700012,23.48290944
15/03/2023,3876.73999,50.13956779,149.6805231,255.9098511,292.5100098,23.74776343
16/03/2023,3878.929932,50.1192678,150.6408,261.0579802,304.75,24.01361505
17/03/2023,3958.689941,51.79413243,154.5217033,273.9036319,310.0599976,25.96752535
20/03/2023,3917.469971,51.28776884,153.5217976,272.6437144,299.7900085,25.60072945
21/03/2023,3975.889893,52.28100749,155.7493051,270.576651,306.3200073,26.16541776
22/03/2023,4002.040039,52.59261319,157.7095514,269.1197686,306.3099976,26.41027748
23/03/2023,3959.209961,51.43384091,157.2442387,273.5886951,304.6799927,27.09989205
24/03/2023,3939.209961,50.6840479,157.2739182,272.899637,320.6300049,27.01593853
27/03/2023,3982.929932,52.20311124,158.3431524,276.1085946,327.5499878,26.82205131
28/03/2023,3974.129883,51.60912027,156.3928164,271.4723425,326.0599976,26.43226469
29/03/2023,3999.530029,52.06678866,157.7788398,274.592687,326.2900085,26.81005562
30/03/2023,4046.73999,52.89448149,159.9172833,279.7802016,340.269989,27.21383091
31/03/2023,4056.179932,52.94316419,160.8182007,279.2880676,340.0499878,27.12487807
03/04/2023,4102.200195,52.94316636,162.6299164,282.0343093,341.8299866,27.49367371
04/04/2023,4128.029785,53.00159246,164.9366656,282.7332257,348.4899902,27.95041876
05/04/2023,4094.5,53.22555567,163.0952265,281.3748585,345.2999878,26.81405485
06/04/2023,4081.149902,53.19634041,160.8082904,278.776157,339.3399963,26.56918779
10/04/2023,4085.199951,53.01133061,159.8083517,284.6822617,335.269989,26.80805741
11/04/2023,4110.290039,52.95290221,160.7290925,281.2763983,343.4500122,27.708555
12/04/2023,4121.720215,53.33266651,159.610354,280.3314541,340.8099976,27.35475042
13/04/2023,4100.040039,53.44951727,160.0163028,279.150186,339.9899902,26.71910639
14/04/2023,4140.109863,54.04351037,162.9467267,282.5068306,342.9400024,26.48923527
17/04/2023,4137.169922,53.43004048,163.4417359,285.3910006,338,26.55020074
18/04/2023,4164.259766,54.26747694,164.4416823,287.0052912,335,27.51766231
19/04/2023,4139.330078,55.50414888,164.1446593,281.5126646,324.2099915,27.34575745
20/04/2023,4130.47998,55.87417328,164.4317385,280.784246,320.3900146,27.65558121
21/04/2023,4132.140137,54.86146949,163.4021358,280.5479966,323,26.93698459
24/04/2023,4132.069824,55.59178347,163.3526447,277.6737316,330.2000122,26.9979505
25/04/2023,4126.430176,54.82251808,163.5407391,275.1340884,328.5,27.06291493
26/04/2023,4087.780029,53.49820966,161.4319919,292.0549834,321.3599854,26.98695863
27/04/2023,4075.290039,52.81657442,163.5407543,291.3364016,324.2999878,27.34775731
28/04/2023,4129.629883,53.19634543,166.8077946,299.2505269,325.2399902,27.20983511
01/05/2023,4166.790039,53.79034,167.5899023,302.1642049,329.4400024,27.82448876
02/05/2023,4164.100098,53.254767,168.3918123,302.941847,325,28.66401996
03/05/2023,4122.25,53.03080177,167.8077034,301.8196757,317.5499878,27.8244894
04/05/2023,4082.550049,52.12520856,163.2437116,301.4456242,319.0100098,27.63559342
05/05/2023,4084.72998,52.86526505,169.272929,300.9337798,323.6099854,27.81049627
08/05/2023,4136.97998,53.55663159,170.7579408,305.2747422,322.9899902,28.50610872
09/05/2023,4124.25,53.2352916,171.322273,303.1780394,330.6700134,28.88289869
10/05/2023,4143.740234,53.69295798,171.2925617,303.7883299,335.2099915,28.98884001
11/05/2023,4132.240234,53.62479754,172.1142664,305.2451819,334.980011,28.87990211
12/05/2023,4138.540039,53.94613772,172.1243165,305.6881551,344.7600098,28.51310692
15/05/2023,4126.649902,53.84876506,171.668268,304.2608543,340.6199951,28.49211877
16/05/2023,4127.950195,53.43004147,170.5083491,304.9794564,334,28.82492957
17/05/2023,4122.850098,53.24502894,170.230763,308.0728961,331.7600098,29.56751916
18/05/2023,4157.680176,53.53715927,171.5096645,310.2826399,347.25,30.39305942
19/05/2023,4204.149902,53.89744425,174.8704464,312.4627988,369.8599854,31.51843178
22/05/2023,4190.779785,53.86822938,172.4812043,314.2976876,365.3599854,30.88378396
23/05/2023,4176.799805,53.86823624,171.638544,315.7084147,360.2399902,30.9827287
24/05/2023,4132.959961,52.5926136,169.6161259,310.479999,356.9299927,30.19316827
25/05/2023,4155.709961,52.27126792,170.9247505,318.8750271,359.6099854,38.50153616
26/05/2023,4156.160156,51.6480741,171.826923,319.6445277,361.1000061,37.86889343
30/05/2023,4226.709961,52.99185607,175.4355462,330.7031302,397.480011,40.57238894
31/05/2023,4190.740234,53.47873368,175.8023656,327.8028963,391.8900146,39.46600137
01/06/2023,4183.029785,53.75138274,176.169164,321.528674,397.4100037,38.46755629
02/06/2023,4241.009766,53.80007107,179.4705022,329.7363849,402.8900146,40.07465948
05/06/2023,4282.990234,54.77383321,181.0566869,330.6932859,400.4700012,38.88732628
06/06/2023,4271.339844,54.54986272,178.4196156,330.8017544,405,38.80837365
07/06/2023,4285.470215,55.89364688,176.902801,327.171466,410.4299927,38.89734549
08/06/2023,4268.689941,55.29965559,176.367423,319.5655547,399.769989,37.7068843
09/06/2023,4304.879883,56.30261921,179.9364492,320.6013945,424.5,39.01928805
12/06/2023,4308.319824,50.73273313,179.7084155,324.1429125,418.8299866,39.18221489
13/06/2023,4352.609863,50.11927194,181.2252339,329.9534105,430.0100098,40.16776821
14/06/2023,4366.290039,49.71029565,181.7903358,329.8251487,434.9899902,40.80547887
15/06/2023,4365.330078,49.77829166,182.3752497,332.922738,444.1000061,42.58267618
16/06/2023,4440.950195,51.47994095,185.1213703,346.5758665,446.1499939,43.4302858
20/06/2023,4396.109863,49.72939032,182.8213766,334.7280413,430.1799927,42.978494
21/06/2023,4380.009766,50.45308181,183.3071336,331.8277159,432.6499939,43.48126129
22/06/2023,4355.399902,49.22085157,182.1571427,329.6081094,422.9299927,42.23383254
23/06/2023,4354.169922,48.26244484,183.9515375,329.8448501,418.5899963,42.44473907
26/06/2023,4344.839844,48.57539136,185.2205088,329.2135144,422.4400024,42.44173221
27/06/2023,4337.359863,48.43847786,184.2886218,327.3785759,417.3900146,40.78048746
28/06/2023,4367.47998,48.75142756,186.3110539,330.1408254,423.1000061,40.64154954
29/06/2023,4374.939941,48.39935956,187.4511403,330.1901381,434.3299866,41.53914439
30/06/2023,4422.439941,49.02525488,189.9791732,333.1891038,431.1000061,41.66109075
03/07/2023,4450.47998,48.58517282,192.1106533,334.6096804,439.7600098,42.49770595
05/07/2023,4442.040039,48.59495433,189.9196853,330.5650335,444.9100037,42.11588153
06/07/2023,4422.620117,48.33090173,188.204608,332.745199,440,41.82501908
07/07/2023,4404.540039,47.80280659,189.7610757,334.7379079,438.6000061,42.30279362
10/07/2023,4394.22998,47.92016103,187.6295934,330.0816126,438.519989,42.63764673
11/07/2023,4415.549805,47.97883627,187.5304606,326.589414,438.6499939,42.46172317
12/07/2023,4467.689941,48.96657795,188.0459567,332.0546112,444.5499878,43.01347864
13/07/2023,4491.5,49.0545951,188.8588956,334.974662,447,44.49780471
14/07/2023,4514.609863,50.23793216,188.5912278,342.896214,452.7900085,46.56186486
17/07/2023,4508.859863,49.43599691,190.2468257,341.0119975,445.5700073,46.26800709
18/07/2023,4521.779785,49.9152038,191.6843648,341.1599274,451,46.67981079
19/07/2023,4563.870117,50.51175302,191.4364953,356.8650077,476.8599854,47.44246663
20/07/2023,4554.379883,49.54357579,193.4093697,348.7955115,447,46.48589939
21/07/2023,4550.160156,48.94702081,192.4278949,344.4351313,437.3699951,45.76722371
24/07/2023,4543.390137,49.77828804,191.743826,341.1797653,425,44.71070422
25/07/2023,4555.189941,49.90542254,191.6645313,342.4227126,427.1799927,44.92061524
26/07/2023,4558.959961,49.81740745,192.001596,336.8292863,424.2000122,46.00011949
27/07/2023,4598.259766,49.75872807,194.331363,335.8822724,426.8999939,46.49789961
28/07/2023,4565.75,49.20129342,192.9929795,329.1642362,415.5599976,46.64682675
31/07/2023,4584.819824,49.57291648,194.3709898,332.3703158,426.5100098,46.73278819
01/08/2023,4578.830078,49.20129246,194.5494739,330.6636616,437.3699951,46.43892513
02/08/2023,4550.930176,48.73187125,193.3597894,329.1247413,435.230011,45.81021219
03/08/2023,4494.27002,48.4678159,189.9196955,321.5977797,427.7999878,43.7801286
04/08/2023,4513.959961,48.43847599,183.921815,327.3984007,433.0599976,44.96459093
07/08/2023,4491.580078,48.56561351,180.5610232,323.9357888,436.4599915,45.0905357
08/08/2023,4498.029785,48.5753956,178.1420456,322.5447793,440.3599854,44.83265122
09/08/2023,4501.569824,48.78076803,179.3118584,322.061427,439.7399902,44.25391571
10/08/2023,4487.160156,49.51423934,177.9338302,321.6175144,431.1199951,42.14087339
11/08/2023,4450.689941,50.2672772,176.0298326,315.9352987,428.980011,41.73205733
14/08/2023,4458.129883,49.83696464,176.6751021,317.0500366,421.9899902,40.46763068
15/08/2023,4478.870117,49.79784413,177.5784931,318.6382921,424.4100037,44.53978834
16/08/2023,4433.790039,49.19150681,175.8412166,317.1380121,423.730011,44.49980172
17/08/2023,4416.319824,49.82718823,175.8511466,316.8809803,415,43.95004858
18/08/2023,4344.879883,50.1890258,171.0463603,310.9000357,399.3299866,42.6156539
21/08/2023,4380.279785,50.65845581,173.7962212,314.3007965,402.230011,44.47381619
22/08/2023,4415.330078,50.80514816,175.7717142,321.784359,409,48.11315751
23/08/2023,4396.439941,50.85404614,177.2211115,320.1235499,418.3999939,45.84519815
24/08/2023,4455.160156,51.53862579,179.3554437,329.0504512,425.4100037,50.1932179
25/08/2023,4389.379883,51.23545524,176.0894089,317.8003487,412,46.99066834
28/08/2023,4426.029785,51.65597514,178.7796888,321.9425311,418.0400085,46.46091073
29/08/2023,4432.75,52.17429443,178.3925112,318.2057352,416,46.64482841
30/08/2023,4500.339844,52.10583592,183.5944092,324.9182094,430.8500061,49.02174442
31/08/2023,4517.009766,51.59729937,186.4732712,325.4421498,431.230011,49.35759745
01/09/2023,4530.600098,51.48972437,188.111293,327.5280385,437.730011,49.73942952
05/09/2023,4510.060059,50.65845513,186.9100816,325.2444132,438.3900146,48.20112475
06/09/2023,4490.350098,49.73916804,187.029208,329.5744316,448.6099854,48.42301433
07/09/2023,4434.549805,50.37484573,173.9053936,327.5082949,441.1499939,45.50809368
08/09/2023,4451.299805,50.52153505,177.0523519,326.3220068,443.5599976,45.92494195
11/09/2023,4480.97998,50.55087799,178.7598334,333.3903759,443.0700073,46.13085766
12/09/2023,4473.27002,50.11079678,178.1840499,331.9865749,442.8500061,44.72138538
13/09/2023,4462.649902,50.33572573,175.2257277,327.5280681,435.5,44.58343939
14/09/2023,4487.779785,50.18014538,172.7339738,335.2785548,410.3999939,45.93293793
15/09/2023,4497.97998,50.55337154,175.1959389,333.0740001,401,45.32416435
18/09/2023,4445.129883,49.75779977,175.1959455,324.0581148,395.5,42.73212279
19/09/2023,4445.410156,50.09174426,176.2283798,322.4467358,392.8399963,43.81672107
20/09/2023,4452.810059,50.22924784,177.9557088,325.7485891,397.0499878,43.58381095
21/09/2023,4374.359863,49.43367734,173.279989,315.6156308,386.5,41.56756177
22/09/2023,4341.740234,48.00950089,173.3991122,317.6520638,385,41.55655937
25/09/2023,4310.620117,47.61662657,172.9325476,312.9761154,382.8999939,41.57555175
26/09/2023,4312.879883,47.30231729,173.5480386,311.5327635,382.8800049,41.98540206
27/09/2023,4282.629883,47.37107415,171.3640403,308.7350553,382.3999939,42.31428692
28/09/2023,4269.649902,47.52822231,168.1078756,307.4399795,375.6000061,42.44423003
29/09/2023,4328.180176,48.37290872,170.7683832,314.1228608,380,43.8107226
02/10/2023,4284.52002,47.66573511,169.9742036,312.6696095,377.480011,44.01364599
03/10/2023,4269.75,47.06659358,171.0066339,317.1676969,377.1099854,44.79135629
04/10/2023,4233.830078,46.53621627,169.8451609,310.4452844,376.5,43.725758
05/10/2023,4259.310059,47.91127569,172.5254833,315.4475705,378.0100098,44.03363845
06/10/2023,4234.790039,48.02914292,172.5354689,312.9365264,368.4299927,44.17659268
09/10/2023,4289.02002,48.53005952,175.5235519,321.0429815,378.0499878,44.82534395
10/10/2023,4339.75,48.96222066,176.8041729,327.1820588,385.5799866,45.29317666
11/10/2023,4366.589844,48.98186729,176.9034413,327.4291569,372.7799988,46.17884589
12/10/2023,4380.939941,48.8345359,178.7598293,326.7964688,366.480011,46.75962965
13/10/2023,4360.490234,48.64791884,180.1000145,328.5858356,355.6400146,46.94256246
16/10/2023,4342.370117,48.86400481,175.4639645,327.271019,356.2099915,45.04627012
17/10/2023,4345.22998,49.40421166,175.3646915,325.8276948,361.1000061,43.98366152
18/10/2023,4357.350098,50.37657608,174.3025051,328.6946034,351,42.57518598
19/10/2023,4321.359863,51.09357829,174.7591315,328.3584761,404.7399902,42.79510456
20/10/2023,4273.850098,50.38639458,174.0344589,327.9333507,405.6300049,41.87444318
23/10/2023,4210.399902,49.40420959,169.6664822,321.7547331,403.3200073,41.21369517
24/10/2023,4235.790039,49.17830739,171.7909387,327.5181269,409.6799927,43.06100102
25/10/2023,4232.419922,48.52024142,170.6294261,341.0815395,416.019989,43.38187531
26/10/2023,4175.990234,48.73631855,169.1303958,336.6527185,411.4200134,41.83746099
27/10/2023,4152.930176,48.44166372,165.6955667,326.6580532,406.4200134,41.11472961
30/10/2023,4139.390137,46.9290864,167.7902158,329.6040892,402.3500061,41.0717476
31/10/2023,4171.330078,48.18629826,168.1178148,334.98197,409.2399902,40.43498275
01/11/2023,4201.27002,48.90328972,169.7558317,335.9112262,414.769989,40.86882109
02/11/2023,4268.259766,48.14700527,174.2429278,343.276214,421.1700134,43.31190997
03/11/2023,4334.22998,49.25688474,172.9722468,345.6389082,428.7600098,44.00365404
06/11/2023,4364.27002,49.20777191,175.0966643,349.4153463,434.3800049,45.26818225
07/11/2023,4366.209961,50.01316643,177.8763097,355.2973841,436.1799927,45.70202626
08/11/2023,4384.370117,50.39622671,181.0232618,357.5513479,435,46.08287866
09/11/2023,4391.410156,51.07393747,181.6287954,358.1643001,438.0299988,47.44937392
10/11/2023,4364.149902,50.66141626,182.8720615,357.363518,437.480011,47.48235816
13/11/2023,4406.660156,50.95607141,184.7110146,364.0167224,447.25,48.30205614
14/11/2023,4458.970215,51.50609933,186.5797929,366.7748778,448.7799988,49.66155115
15/11/2023,4505.299805,52.44900326,186.7289211,367.786732,452.8099976,49.91645843
16/11/2023,4497.080078,52.45882382,188.4386559,367.469765,463,48.66092668
17/11/2023,4509.549805,52.65526233,189.1145625,370.0948116,466.9500122,49.50561144
20/11/2023,4511.700195,52.54722153,188.7567314,367.7273447,465.3999939,49.29369264
21/11/2023,4538.77002,53.0972532,190.2676519,372.1354494,472.6300049,50.10738481
22/11/2023,4553.040039,53.82407231,190.347177,374.4435351,476.7999878,49.83349007
24/11/2023,4555.839844,54.17765652,189.7308653,373.7798106,477.1099854,48.45200134
27/11/2023,4554.859863,54.27587809,188.7865471,373.2349912,479.0299988,47.78224955
28/11/2023,4545.549805,54.0892637,188.6473617,374.7902562,478.1099854,48.21808469
29/11/2023,4571.839844,54.70804214,189.76069,380.1493294,479,48.36104103
30/11/2023,4554.870117,54.81608219,188.7070316,374.928909,475.3099976,48.00616426
01/12/2023,4559.430176,54.75714983,189.1940907,373.2152198,473.1700134,46.50772614
04/12/2023,4564.370117,54.71786356,188.8461896,365.6272685,460.9899902,46.05988615
05/12/2023,4557.25,55.10091775,189.0748215,363.0022092,450.7000122,45.45310882
06/12/2023,4586.22998,54.90447953,193.2895036,370.0254708,460,47.20161345
07/12/2023,4568.839844,54.28348515,192.4744006,364.7654597,450.8500061,45.68704449
