Date,SPX,AAPL,MSFT,NFLX,NVDA
25/01/2023,3982.709961,139.2707006,230.2324129,360.5700073,18.89925428
26/01/2023,4036.080078,141.5244912,239.2363011,368.769989,19.68668267
27/01/2023,4053.719971,141.5146244,244.4795783,363.2000122,19.44785516
30/01/2023,4049.27002,143.2939249,240.0807051,358.4400024,19.93550255
31/01/2023,4020.850098,141.0598852,239.0399186,349.980011,19.15606662
01/02/2023,4070.070068,142.3153031,243.5074788,353.8599854,19.67668746
02/02/2023,4158.680176,147.1886173,254.1314988,365.1600037,20.98473585
03/02/2023,4136.689941,146.3286492,254.8384284,359.0799866,20.9847338
06/02/2023,4119.569824,150.8164562,252.7764827,363.6400146,20.79087422
07/02/2023,4105.350098,148.9086372,255.8105145,358.5100098,21.36645784
08/02/2023,4153.470215,152.1114301,268.2509904,360.019989,22.37072686
09/02/2023,4144.25,152.0125597,268.8401265,372.4100037,22.58957003
10/02/2023,4068.919922,147.9677763,256.7924175,359.1600037,21.67423445
13/02/2023,4096.620117,149.4429094,262.79173,349.5,21.5223451
14/02/2023,4126.700195,150.6012065,267.7305665,357.5499878,21.5623183
15/02/2023,4119.5,151.5813383,264.1192933,356.6300049,22.53260981
16/02/2023,4114.75,151.9773387,259.8865871,355,22.11691108
17/02/2023,4077.389893,150.8289164,255.3290769,347.9100037,21.61527901
21/02/2023,4052.350098,148.7003872,250.4959707,342.8500061,20.9847365
22/02/2023,4001.830078,147.3836545,250.1120436,337.5,20.69195158
23/02/2023,4018.600098,148.591469,251.559028,331.230011,23.42296099
24/02/2023,3973.23999,145.6412549,246.0467339,319.2999878,23.20811891
27/02/2023,3992.360107,146.2352509,248.5075864,323.8699951,23.65279502
28/02/2023,3977.189941,145.5818566,245.1706557,323.7000122,23.35501396
01/03/2023,3963.340088,145.364051,246.8341708,321.5499878,23.17514374
02/03/2023,3938.679932,142.9385086,242.6901031,310.9599915,22.47165449
03/03/2023,3998.02002,146.5619867,248.2418153,315.4500122,23.30304764
06/03/2023,4055.149902,152.2545193,252.4154273,317,23.87363544
07/03/2023,4048.26001,152.1654502,252.2874618,312.6799927,23.58685085
08/03/2023,3987.550049,151.2843209,250.0628534,309.2900085,23.47391455
09/03/2023,3998.659912,152.0268352,251.8150023,312.0799866,24.16153372
10/03/2023,3912.77002,148.7102984,247.1491734,297.8999939,23.39595854
13/03/2023,3835.120117,146.3342662,243.526788,287.3399963,22.73932553
14/03/2023,3894.01001,149.769625,252.7304241,295.9700012,23.48290944
15/03/2023,3876.73999,149.6805231,255.9098511,292.5100098,23.74776343
16/03/2023,3878.929932,150.6408298,261.0579509,304.75,24.01361505
17/03/2023,3958.689941,154.5217033,273.9037231,310.0599976,25.96752535
20/03/2023,3917.469971,153.5217826,272.6437144,299.7900085,25.60073134
21/03/2023,3975.889893,155.7493051,270.5765898,306.3200073,26.16541776
22/03/2023,4002.040039,157.7095514,269.1197686,306.3099976,26.41027558
23/03/2023,3959.209961,157.2442387,273.5886951,304.6799927,27.09989205
24/03/2023,3939.209961,157.2739485,272.8996672,320.6300049,27.01594239
27/03/2023,3982.929932,158.3431678,276.1085946,327.5499878,26.82204938
28/03/2023,3974.129883,156.392847,271.4723425,326.0599976,26.4322666
29/03/2023,3999.530029,157.7788247,274.5927173,326.2900085,26.81005752
30/03/2023,4046.73999,159.9172833,279.7802016,340.269989,27.21383281
31/03/2023,4056.179932,160.8182007,279.2880376,340.0499878,27.12487994
03/04/2023,4102.200195,162.6299164,282.0342788,341.8299866,27.49367559
04/04/2023,4128.029785,164.9366656,282.7332257,348.4899902,27.95042071
05/04/2023,4094.5,163.0952265,281.3748891,345.2999878,26.81405104
06/04/2023,4081.149902,160.8082754,278.7761866,339.3399963,26.56918967
10/04/2023,4085.199951,159.8083669,284.6822312,335.269989,26.80805556
11/04/2023,4110.290039,160.7290925,281.27646,343.4500122,27.708555
12/04/2023,4121.720215,159.610354,280.3315154,340.8099976,27.35475239
13/04/2023,4100.040039,160.0163028,279.1502457,339.9899902,26.71910446
14/04/2023,4140.109863,162.9467115,282.5068612,342.9400024,26.48923527
17/04/2023,4137.169922,163.4417359,285.3909394,338,26.55020074
18/04/2023,4164.259766,164.4416518,287.0052912,335,27.51766231
19/04/2023,4139.330078,164.1446442,281.5126343,324.2099915,27.34575559
20/04/2023,4130.47998,164.4317385,280.7842156,320.3900146,27.6555851
21/04/2023,4132.140137,163.4021358,280.5479966,323,26.9369827
24/04/2023,4132.069824,163.3526447,277.673701,330.2000122,26.9979524
25/04/2023,4126.430176,163.5407391,275.1341194,328.5,27.06291493
26/04/2023,4087.780029,161.4319919,292.0549834,321.3599854,26.98695863
27/04/2023,4075.290039,163.5407543,291.3364312,324.2999878,27.34775731
28/04/2023,4129.629883,166.8077946,299.2505571,325.2399902,27.20983324
01/05/2023,4166.790039,167.589887,302.1642049,329.4400024,27.82449059
02/05/2023,4164.100098,168.3917969,302.9418777,325,28.6640219
03/05/2023,4122.25,167.8077034,301.819645,317.5499878,27.82449131
04/05/2023,4082.550049,163.2437116,301.4456548,319.0100098,27.63559533
05/05/2023,4084.72998,169.272929,300.9337798,323.6099854,27.81049627
08/05/2023,4136.97998,170.7579408,305.2747422,322.9899902,28.50610872
09/05/2023,4124.25,171.3222576,303.17807,330.6700134,28.88289676
10/05/2023,4143.740234,171.2925617,303.7883299,335.2099915,28.98884001
11/05/2023,4132.240234,172.1142664,305.2452429,334.980011,28.87990018
12/05/2023,4138.540039,172.1243012,305.6881551,344.7600098,28.51310692
15/05/2023,4126.649902,171.6682834,304.2608543,340.6199951,28.49211502
16/05/2023,4127.950195,170.5083644,304.9793958,334,28.82493333
17/05/2023,4122.850098,170.230763,308.0729265,331.7600098,29.56751543
18/05/2023,4157.680176,171.5096795,310.28267,347.25,30.39305759
19/05/2023,4204.149902,174.870431,312.4627684,369.8599854,31.51842985
22/05/2023,4190.779785,172.4812043,314.2977179,365.3599854,30.88378207
23/05/2023,4176.799805,171.6385286,315.7084147,360.2399902,30.98272677
24/05/2023,4132.959961,169.6160955,310.4799684,356.9299927,30.19316639
25/05/2023,4155.709961,170.9247658,318.8749969,359.6099854,38.50153616
26/05/2023,4156.160156,171.826908,319.644498,361.1000061,37.86888972
30/05/2023,4226.709961,175.4355462,330.7030993,397.480011,40.57238508
31/05/2023,4190.740234,175.8023656,327.8028346,391.8900146,39.46599738
01/06/2023,4183.029785,176.1691941,321.5287338,397.4100037,38.46755629
02/06/2023,4241.009766,179.470487,329.7363545,402.8900146,40.07465948
05/06/2023,4282.990234,181.0566869,330.6932859,400.4700012,38.88732628
06/06/2023,4271.339844,178.4196156,330.8017544,405,38.80837365
07/06/2023,4285.470215,176.9028163,327.171466,410.4299927,38.89734549
08/06/2023,4268.689941,176.367438,319.5655851,399.769989,37.70688804
09/06/2023,4304.879883,179.9364186,320.6014248,424.5,39.01928805
12/06/2023,4308.319824,179.7084155,324.1429427,418.8299866,39.18221868
13/06/2023,4352.609863,181.2252339,329.95338,430.0100098,40.16777195
14/06/2023,4366.290039,181.7903206,329.8251185,434.9899902,40.80547887
15/06/2023,4365.330078,182.3752497,332.9227972,444.1000061,42.58267618
16/06/2023,4440.950195,185.1213857,346.5758665,446.1499939,43.4302858
20/06/2023,4396.109863,182.8213766,334.7280413,430.1799927,42.978494
21/06/2023,4380.009766,183.3071183,331.8277159,432.6499939,43.48126515
22/06/2023,4355.399902,182.1571277,329.6081394,422.9299927,42.23383254
23/06/2023,4354.169922,183.9515527,329.8448805,418.5899963,42.44473523
26/06/2023,4344.839844,185.2205242,329.2135454,422.4400024,42.44173221
27/06/2023,4337.359863,184.2886067,327.3786062,417.3900146,40.78048746
28/06/2023,4367.47998,186.3110539,330.1408558,423.1000061,40.64155331
29/06/2023,4374.939941,187.4511555,330.1901381,434.3299866,41.53914439
30/06/2023,4422.439941,189.9791581,333.1891038,431.1000061,41.66109075
03/07/2023,4450.47998,192.1106379,334.609711,439.7600098,42.49770595
05/07/2023,4442.040039,189.9196853,330.5650335,444.9100037,42.11588532
06/07/2023,4422.620117,188.2045929,332.7451688,440,41.82501529
07/07/2023,4404.540039,189.7610451,334.7379079,438.6000061,42.30279742
10/07/2023,4394.22998,187.6295934,330.0816434,438.519989,42.63764673
11/07/2023,4415.549805,187.5304759,326.5894444,438.6499939,42.461727
12/07/2023,4467.689941,188.0459719,332.0546721,444.5499878,43.0134749
13/07/2023,4491.5,188.8588956,334.9746318,447,44.49780471
14/07/2023,4514.609863,188.5912583,342.8961833,452.7900085,46.56186486
17/07/2023,4508.859863,190.2468408,341.0119975,445.5700073,46.26800329
18/07/2023,4521.779785,191.6843648,341.1599568,451,46.67981079
19/07/2023,4563.870117,191.4364953,356.8650077,476.8599854,47.44246663
20/07/2023,4554.379883,193.4093697,348.7954804,447,46.48589939
21/07/2023,4550.160156,192.4278795,344.4351933,437.3699951,45.76722371
24/07/2023,4543.390137,191.743826,341.1797347,425,44.71070039
25/07/2023,4555.189941,191.6645465,342.4226824,427.1799927,44.92060773
26/07/2023,4558.959961,192.0015808,336.8292863,424.2000122,46.00011949
27/07/2023,4598.259766,194.3313785,335.8822096,426.8999939,46.49789574
28/07/2023,4565.75,192.9929795,329.1642061,415.5599976,46.64682675
31/07/2023,4584.819824,194.3709898,332.3703158,426.5100098,46.73278819
01/08/2023,4578.830078,194.5494739,330.6636616,437.3699951,46.43892132
02/08/2023,4550.930176,193.359774,329.1247413,435.230011,45.81021219
03/08/2023,4494.27002,189.9196955,321.5977797,427.7999878,43.7801286
04/08/2023,4513.959961,183.9218306,327.3983698,433.0599976,44.96459093
07/08/2023,4491.580078,180.5610232,323.9357584,436.4599915,45.0905357
08/08/2023,4498.029785,178.1420456,322.5448099,440.3599854,44.83265122
09/08/2023,4501.569824,179.3118584,322.061427,439.7399902,44.25391174
10/08/2023,4487.160156,177.9338302,321.6174835,431.1199951,42.14087339
11/08/2023,4450.689941,176.0298478,315.9352987,428.980011,41.73205733
14/08/2023,4458.129883,176.6751021,317.0500669,421.9899902,40.46763068
15/08/2023,4478.870117,177.5784931,318.6382921,424.4100037,44.53978834
16/08/2023,4433.790039,175.8412013,317.1380121,423.730011,44.49980172
17/08/2023,4416.319824,175.8511311,316.8809803,415,43.95005245
18/08/2023,4344.879883,171.0463603,310.9000357,399.3299866,42.61565766
21/08/2023,4380.279785,173.7962212,314.3008266,402.230011,44.47381619
22/08/2023,4415.330078,175.7717294,321.7843898,409,48.11315751
23/08/2023,4396.439941,177.2211265,320.1235499,418.3999939,45.84519443
24/08/2023,4455.160156,179.3554594,329.0504512,425.4100037,50.1932179
25/08/2023,4389.379883,176.0893937,317.800379,412,46.99067223
28/08/2023,4426.029785,178.7796736,321.9425618,418.0400085,46.46091073
29/08/2023,4432.75,178.3925112,318.2057352,416,46.64483206
30/08/2023,4500.339844,183.5943942,324.9182094,430.8500061,49.02174442
31/08/2023,4517.009766,186.4733018,325.4421498,431.230011,49.35759745
01/09/2023,4530.600098,188.111293,327.5280692,437.730011,49.73942952
05/09/2023,4510.060059,186.9101119,325.2444734,438.3900146,48.20112096
06/09/2023,4490.350098,187.0292237,329.574401,448.6099854,48.42301433
07/09/2023,4434.549805,173.9053785,327.5082949,441.1499939,45.50808992
08/09/2023,4451.299805,177.0523366,326.3220068,443.5599976,45.92494195
11/09/2023,4480.97998,178.7598488,333.3903455,443.0700073,46.13085766
12/09/2023,4473.27002,178.1840499,331.986544,442.8500061,44.72138538
13/09/2023,4462.649902,175.2257122,327.5280681,435.5,44.58343939
14/09/2023,4487.779785,172.7339889,335.2785548,410.3999939,45.93294177
15/09/2023,4497.97998,175.1959389,333.0740313,401,45.32416042
18/09/2023,4445.129883,175.1959304,324.0581148,395.5,42.73212279
19/09/2023,4445.410156,176.2283949,322.4467056,392.8399963,43.81672107
20/09/2023,4452.810059,177.9557244,325.7485891,397.0499878,43.58381095
21/09/2023,4374.359863,173.2799737,315.6156308,386.5,41.56756177
22/09/2023,4341.740234,173.3991122,317.6521257,385,41.55655937
25/09/2023,4310.620117,172.9325476,312.976085,382.8999939,41.57555927
26/09/2023,4312.879883,173.5480386,311.5327327,382.8800049,41.98540589
27/09/2023,4282.629883,171.3640248,308.7349944,382.3999939,42.31428312
28/09/2023,4269.649902,168.1078908,307.4399795,375.6000061,42.44423003
29/09/2023,4328.180176,170.7683832,314.1228301,380,43.8107226
02/10/2023,4284.52002,169.9742036,312.6696395,377.480011,44.01364599
03/10/2023,4269.75,171.0066339,317.1676969,377.1099854,44.79136022
04/10/2023,4233.830078,169.8451609,310.4453145,376.5,43.725758
05/10/2023,4259.310059,172.5254984,315.44754,378.0100098,44.03364221
06/10/2023,4234.790039,172.535454,312.9365264,368.4299927,44.17658899
09/10/2023,4289.02002,175.5235519,321.0429214,378.0499878,44.82534395
10/10/2023,4339.75,176.8041577,327.182028,385.5799866,45.29317666
11/10/2023,4366.589844,176.9034413,327.4291569,372.7799988,46.17884212
12/10/2023,4380.939941,178.7598293,326.7964688,366.480011,46.75962965
13/10/2023,4360.490234,180.1000145,328.5858047,355.6400146,46.94255852
16/10/2023,4342.370117,175.4639796,327.2709886,356.2099915,45.04627012
17/10/2023,4345.22998,175.3647067,325.8276645,361.1000061,43.98366152
18/10/2023,4357.350098,174.3025051,328.6945726,351,42.57518213
19/10/2023,4321.359863,174.7591315,328.3584455,404.7399902,42.79510456
20/10/2023,4273.850098,174.0344589,327.9333507,405.6300049,41.87444318
23/10/2023,4210.399902,169.6664822,321.7547331,403.3200073,41.21369517
24/10/2023,4235.790039,171.7909235,327.5181575,409.6799927,43.06100479
25/10/2023,4232.419922,170.6294261,341.0815086,416.019989,43.38188323
26/10/2023,4175.990234,169.1303802,336.6527185,411.4200134,41.83746099
27/10/2023,4152.930176,165.6955818,326.6580838,406.4200134,41.11472961
30/10/2023,4139.390137,167.7902158,329.604059,402.3500061,41.07174379
31/10/2023,4171.330078,168.11783,334.9820006,409.2399902,40.43498275
01/11/2023,4201.27002,169.7558317,335.9112262,414.769989,40.86882109
02/11/2023,4268.259766,174.2429278,343.2761836,421.1700134,43.31190617
03/11/2023,4334.22998,172.9722318,345.6389384,428.7600098,44.00365404
06/11/2023,4364.27002,175.0966643,349.4153161,434.3800049,45.26818225
07/11/2023,4366.209961,177.8763248,355.2974145,436.1799927,45.70202626
08/11/2023,4384.370117,181.0232466,357.5513783,435,46.08287866
09/11/2023,4391.410156,181.6287801,358.1642694,438.0299988,47.44937392
10/11/2023,4364.149902,182.8720464,357.363518,437.480011,47.48236191
13/11/2023,4406.660156,184.7110146,364.0167224,447.25,48.30205614
14/11/2023,4458.970215,186.5797929,366.7748778,448.7799988,49.66155115
15/11/2023,4505.299805,186.7289211,367.786732,452.8099976,49.91645454
16/11/2023,4497.080078,188.4386407,367.469765,463,48.66092668
17/11/2023,4509.549805,189.1145625,370.0948116,466.9500122,49.50561144
20/11/2023,4511.700195,188.7567162,367.7273447,465.3999939,49.29368891
21/11/2023,4538.77002,190.2676519,372.1354802,472.6300049,50.10738481
22/11/2023,4553.040039,190.347177,374.4435351,476.7999878,49.83348617
24/11/2023,4555.839844,189.7308653,373.7798106,477.1099854,48.45200134
27/11/2023,4554.859863,188.7865471,373.2350216,479.0299988,47.78224955
28/11/2023,4545.549805,188.6473769,374.7902562,478.1099854,48.21808469
29/11/2023,4571.839844,189.76069,380.1493603,479,48.3610372
30/11/2023,4554.870117,188.7070316,374.928909,475.3099976,48.00616426
01/12/2023,4559.430176,189.1940907,373.2152198,473.1700134,46.50772234
04/12/2023,4564.370117,188.8461896,365.6272685,460.9899902,46.05988615
05/12/2023,4557.25,189.0748215,363.0022092,450.7000122,45.45310882
06/12/2023,4586.22998,193.2895191,370.0255017,460,47.20161741
07/12/2023,4568.839844,192.4744006,364.7654597,450.8500061,45.68704449
08/12/2023,4576.200195,193.0409943,365.7263115,450.7600098,46.58179357
11/12/2023,4593.390137,191.9574947,365.0130742,459.3599854,47.47754216
12/12/2023,4618.299805,191.9276967,367.3607884,465.230011,46.03295021
13/12/2023,4646.200195,193.9256825,372.4821565,461.980011,47.61550558
14/12/2023,4721.040039,196.8381989,369.7976913,480.3599854,48.37628184
15/12/2023,4714.22998,196.3511146,363.3984743,467.2999878,48.18033874
18/12/2023,4725.580078,194.9197201,365.9739554,476.2999878,49.38599893
19/12/2023,4743.720215,194.98932,367.9947724,488.3999939,49.40998984
20/12/2023,4764.72998,195.7248899,371.4717292,492,49.64091964
21/12/2023,4724.290039,194.9296661,369.0547223,492.6600037,48.79716606
22/12/2023,4753.919922,194.0151371,370.1641684,494,49.18105652
26/12/2023,4758.859863,192.4545284,371.4717767,489.3900146,48.95411724
27/12/2023,4773.450195,191.3412039,370.174077,491.2399902,49.49696737
28/12/2023,4786.439941,192.9813686,371.8382646,492,49.62893299
29/12/2023,4782.879883,192.7427851,372.4623515,490.3699951,49.79888299
02/01/2024,4745.200195,186.033072,370.3424737,483.1900024,49.2300417
03/01/2024,4725.069824,183.1205404,365.5381226,467.3200073,47.47154328
04/01/2024,4697.419922,181.062914,367.1825052,472.980011,47.75346055
05/01/2024,4690.569824,180.9038724,365.4985007,476.5,48.448262
08/01/2024,4703.700195,181.0032685,365.825371,473.8900146,49.49796919
09/01/2024,4741.930176,182.8223597,368.5098994,475.5299988,52.38614999
10/01/2024,4759.939941,183.2497814,372.8288615,481.6000061,53.60080541
11/01/2024,4792.129883,185.4267034,382.3682442,492.5400085,54.98341312
12/01/2024,4791.180176,184.9495887,381.8630598,500.5100098,54.6045177
16/01/2024,4772.350098,181.07286,389.9562028,490,55.00240837
17/01/2024,4739.129883,180.1881635,384.3296316,484.5,56.33102857
18/01/2024,4760.100098,184.9793924,388.0344194,480.0299988,57.2437692
19/01/2024,4796.279785,188.2000612,392.0364126,484.980011,57.97256315
22/01/2024,4853.419922,191.1523269,396.2563435,487.5499878,60.03198494
23/01/2024,4856.799805,193.8561184,392.0265244,492,59.55311779
24/01/2024,4888.560059,194.2537104,397.7620686,537.75,60.28690951
25/01/2024,4886.660156,194.0549213,400.5158863,551.9500122,62.33232318
26/01/2024,4888.910156,193.1105868,400.5654097,561.8099976,60.94272337
29/01/2024,4892.950195,190.8640669,402.2395441,571.3499756,61.21464389
30/01/2024,4925.890137,189.8004568,408.3812112,567.3200073,62.88217024
31/01/2024,4899.189941,185.9237435,403.1310461,562.8499756,61.42258249
01/02/2024,4861.109863,182.8919452,398.0493223,567.0200195,62.08239699
02/02/2024,4916.060059,178.7865879,400.010667,564.5200195,63.95586559
05/02/2024,4957.189941,187.0271175,406.0433872,562.4699707,68.20566646
06/02/2024,4950.160156,185.744787,402.0612108,564.1199951,69.61026566
07/02/2024,4973.049805,189.5022418,403.6065332,558.1599731,68.29963034
08/02/2024,4995.160156,188.2597123,410.1543426,560.5499878,70.05412986
09/02/2024,5004.169922,187.7633912,411.3430482,565,70.51300389
12/02/2024,5026.830078,187.5344824,416.6031192,560.3599854,72.57942141
13/02/2024,4967.939941,184.8969599,401.1300495,550.7999878,70.38005205
14/02/2024,4976.439941,184.449076,404.9781357,567.2600098,73.1812586
15/02/2024,5003.140137,182.6874005,405.0476294,581.9099731,73.84806835
16/02/2024,5031.129883,182.5579853,404.8689798,596.9500122,74.07899284
20/02/2024,4989.319824,180.9356562,400.1847315,580.1799927,71.92660764
21/02/2024,4963.029785,181.0849463,397.1379711,573.5100098,67.98672612
22/02/2024,5038.830078,182.6176929,407.0820765,582.75,75.00373476
23/02/2024,5100.919922,184.1405352,412.5205281,586.4000244,80.76709503
26/02/2024,5093,181.3835352,408.3424303,583.5599976,79.67740948
27/02/2024,5074.600098,180.2489049,404.8987544,595,79.3584956
28/02/2024,5067.200195,181.6522719,405.0873045,595.789978,77.59800413
29/02/2024,5085.359863,180.4181037,405.5438349,604.25,79.07158408
01/03/2024,5098.509766,178.7061749,408.1538761,599.8099976,79.97732295
04/03/2024,5130.990234,175.3221528,410.3074479,621.5599976,84.10614876
05/03/2024,5110.52002,169.9574872,410.8235171,610.0999756,85.24982845
06/03/2024,5108.029785,170.2560805,399.9167637,602.9899902,88.00118271
07/03/2024,5132.379883,168.3550385,403.0429016,599.3400269,90.13666439
08/03/2024,5164.459961,168.2057622,404.8689575,608.2700195,95.11550233
11/03/2024,5111.959961,172.1272504,400.7007961,608.0800171,86.40855938
12/03/2024,5134.299805,172.3362372,404.5315189,600.210022,88.02817393
13/03/2024,5173.490234,171.9580519,414.9321648,613.3699951,91.03346117
14/03/2024,5175.140137,172.0973926,417.055921,615,89.55581179
15/03/2024,5123.310059,170.3655638,416.1131424,622.9199829,86.90943243
18/03/2024,5154.77002,174.7448915,411.1113041,613.5599976,90.36661573
19/03/2024,5139.089844,173.5206742,414.6641795,615.6199951,86.67949393
20/03/2024,5181.689941,174.8941741,418.8025799,619.9500122,89.77575552
21/03/2024,5253.430176,176.2179193,426.5732665,630.6500244,92.2781691
22/03/2024,5242.47998,170.9527765,426.4442948,624.1599731,91.11944267
25/03/2024,5219.52002,169.7683905,422.018039,627.9000244,93.91877671
26/03/2024,5228.850098,169.2010602,422.3852181,625.2000122,95.82832328
27/03/2024,5226.310059,169.6091338,421.2241115,629.0100098,93.08996764
28/03/2024,5248.029785,170.9428229,417.7704595,614.9899902,89.97870666
01/04/2024,5257.970215,170.3854786,420.7378214,608,90.27764118
02/04/2024,5204.290039,168.2853711,416.9269168,611,88.42707165
03/04/2024,5194.370117,167.996748,416.5497974,612.75,88.46307282
04/04/2024,5244.049805,169.4896889,421.7699205,633.210022,90.38460861
05/04/2024,5158.950195,168.7929828,416.8276673,624.9199829,86.84544687
08/04/2024,5211.370117,168.2356165,421.9485777,636.3900146,88.67901159
09/04/2024,5217.029785,167.9071618,423.2089622,631.9899902,87.42131231
10/04/2024,5167.879883,168.0066808,418.9911395,610.9699707,83.90614724
11/04/2024,5172.950195,167.5488523,422.5936238,624.4199829,87.3993157
12/04/2024,5171.509766,173.4410296,420.8370731,628.2299805,89.67778862
15/04/2024,5149.669922,174.5358681,423.3677472,630.1699829,89.07691924
16/04/2024,5064.589844,170.9428414,411.4289086,607.5,86.41255526
17/04/2024,5068.970215,168.8128987,414.0885872,620.9699707,88.3190956
18/04/2024,5031.52002,167.2403119,407.5187364,612.0999756,84.94989568
19/04/2024,5005.439941,165.4288837,400.9687489,567.8800049,83.13033728
22/04/2024,4987.330078,164.7421045,397.0486598,550.6599731,78.08552424
23/04/2024,5028.850098,164.5729125,401.1771474,556.4899902,80.74989526
24/04/2024,5084.859863,165.7573065,406.4568745,574.3099976,83.93013369
25/04/2024,5019.879883,168.7332745,391.044521,549.460022,78.84934008
26/04/2024,5084.649902,169.0816248,409.0470757,558.210022,83.79817533
29/04/2024,5114.129883,172.5552069,402.1795096,559.1799927,87.57427996
30/04/2024,5103.779785,172.515396,398.4479972,560,87.21936048
01/05/2024,5029.029785,168.7830316,389.6352688,547.8400269,85.05687611
02/05/2024,5049.319824,171.6992669,394.6469632,556.0200195,84.42901931
03/05/2024,5122.779785,185.7727943,399.2319782,566,87.7682343
06/05/2024,5142.419922,181.4930249,405.662926,581.8200073,89.36885277
07/05/2024,5187.200195,182.5878387,411.5181934,596.2800293,91.07644753
08/05/2024,5168.97998,181.9906787,405.0774051,601.6300049,89.4618438
09/05/2024,5189.029785,181.7020426,407.4592127,614.4000244,90.50758943
10/05/2024,5225.490234,184.2806378,409.8112152,619,90.28363616
13/05/2024,5233.080078,184.8188537,414.8428312,614.2999878,90.45660058
14/05/2024,5221.100098,186.8819037,408.8981988,615.1699829,89.57780064
15/05/2024,5263.259766,187.2805685,415.4816967,618.5700073,92.4501185
16/05/2024,5310.069824,189.8319962,419.3591433,615.75,94.8875497
17/05/2024,5303.100098,188.875214,420.0948541,617,94.34667501
20/05/2024,5305.350098,188.6958067,417.7783433,620.4000244,93.72782843
21/05/2024,5298.689941,190.4499145,424.3600483,636.7600098,93.57686155
22/05/2024,5319.279785,191.6259805,427.6011821,647.1400146,95.43642596
23/05/2024,5340.259766,190.3402858,430.464507,642.3400269,102.0038674
24/05/2024,5281.450195,188.1875251,424.7179618,639.4000244,104.4242982
28/05/2024,5315.910156,190.8685048,427.1438244,647.0499878,110.2179215
29/05/2024,5278.72998,188.974873,423.2266503,644.1300049,113.0232623
30/05/2024,5259.77002,190.1210227,421.8446642,653.5200195,114.6228736
31/05/2024,5243.209961,190.798749,414.3383733,644.0100098,112.4933814
03/06/2024,5297.149902,192.2538462,413.125423,645.2199707,113.594122
04/06/2024,5278.240234,193.988027,410.0433721,633.7800293,115.6886318
05/06/2024,5314.47998,194.7454708,415.3922317,634.0200195,118.3430035
06/06/2024,5357.799805,195.0344905,421.5563569,644.8900146,124.0186495
07/06/2024,5343.810059,193.9979818,423.7337156,649.3800049,119.7416661
10/06/2024,5341.220215,196.2404356,422.2423735,641.0100098,120.34153
11/06/2024,5353,193.0013216,423.0178608,640.7199707,121.7511947
12/06/2024,5409.129883,206.6753885,432.8009161,652.210022,123.0409876
13/06/2024,5441.930176,214.0206945,438.2989324,644,129.3700291
14/06/2024,5424.080078,213.1336738,435.7437888,655.0499878,129.9399328
17/06/2024,5431.109863,212.6552799,440.0288392,669.1099854,132.9694773
18/06/2024,5476.149902,216.8611384,447.1076349,675.6300049,131.1197499
20/06/2024,5499.990234,213.2133945,443.7173533,681.7999878,139.778407
21/06/2024,5466.77002,209.6852783,444.7911403,683.2600098,127.1003713
24/06/2024,5459.580078,207.0242035,447.1971472,685,123.2209637
25/06/2024,5460.72998,208.4494086,445.6560663,673.4400024,121.1812818
26/06/2024,5460.709961,210.7915522,446.4017396,672.4099731,126.1105153
27/06/2024,5473.589844,213.9708784,449.5633255,679.3499756,124.0808317
28/06/2024,5488.47998,215.0472481,450.448228,679,124.5607601
01/07/2024,5471.080078,211.3795622,446.0637278,674.8900146,123.4509338
02/07/2024,5461.839844,215.425956,450.5774503,673.539978,121.1112913
03/07/2024,5507.439941,219.2630656,455.5385808,677.4799805,121.6412199
05/07/2024,5537.910156,220.9075404,456.9503322,682.5100098,127.3603258
08/07/2024,5572.75,226.3293191,463.8501959,687,127.4703016
09/07/2024,5584.240234,227.1664985,464.2975902,690,130.3298862
10/07/2024,5591.259766,228.5319191,458.5510493,685.0200195,134.0093064
11/07/2024,5635.209961,230.6149204,460.3008402,672.4899902,135.7290342
12/07/2024,5590.759766,228.1531926,451.7009002,652.75,128.2401874
15/07/2024,5638.160156,235.6878722,450.6768844,647.5,130.5398337
16/07/2024,5644.089844,234.212837,451.591577,661.7999878,128.4201652
17/07/2024,5610.069824,228.6814098,440.0288496,650,121.3312528
18/07/2024,5608.560059,229.5086349,441.7687136,656.5999756,121.8311815
19/07/2024,5543.370117,224.0669409,430.5937614,660.6400146,120.3314134
22/07/2024,5544.540039,226.2495951,439.2334919,639.5,120.3314101
23/07/2024,5565.299805,223.618431,441.3312726,647.5,122.7610409
24/07/2024,5505.839844,223.2496546,437.9012416,635.7399902,119.1515914
25/07/2024,5428.700195,218.1966536,426.3186326,641,113.0225419
26/07/2024,5433.669922,217.9674157,415.779987,645,116.1720631
29/07/2024,5476.549805,216.233261,429.08253,634.6099854,113.6724433
30/07/2024,5478.72998,218.4558012,425.2448983,630.1699829,111.5027717
31/07/2024,5505.589844,220.6982497,418.0666907,626.5700073,112.8825638
01/08/2024,5537.839844,223.618418,418.355017,629.25,117.5118533
02/08/2024,5376.629883,218.415922,410.1030127,620.9799805,103.7439733
05/08/2024,5151.140137,198.4231219,386.9179667,587.039978,92.04578251
06/08/2024,5206.419922,204.6123151,397.6853041,600.6199951,103.823954
07/08/2024,5293.129883,206.20694,406.2753291,616.0700073,107.7933491
08/08/2024,5252.569824,212.3961472,400.1111879,621.9899902,101.9842462
